incident_id,timestamp,cell_id/site_id,network_slice,sla_compliant,root_cause,severity,confidence_score,affected_kpis,matched_signals,score_breakdown,explanation,recommended_actions
INC-002309,02-01-2024 14:28,CELL_011,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002310,02-01-2024 14:29,CELL_005,URLLC,0,Suspected Cell Outage / Severe Service Drop,Critical,0.9,"throughput_mbps, packet_loss_pct, active_users",very low throughput (79.08) | low active users (8) | low PRB utilization (49.8) | high packet loss (0.1389),RAN Congestion=3; Suspected Cell Outage / Severe Service Drop=8; Backhaul / Transport Issue=5; Radio Coverage Degradation=3; Interference / Poor Signal Quality=3; Mobility / Handover Issue=3,"The row is classified as Suspected Cell Outage / Severe Service Drop because very low throughput (79.08), low active users (8), low PRB utilization (49.8), high packet loss (0.1389).",Check cell availability alarms | Verify site power/backhaul status | Check recent configuration changes | Escalate to field operations team
INC-002311,02-01-2024 14:30,CELL_001,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002312,02-01-2024 14:31,CELL_003,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002313,02-01-2024 14:32,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002314,02-01-2024 14:33,CELL_007,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002315,02-01-2024 14:34,CELL_012,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002316,02-01-2024 14:35,CELL_015,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002317,02-01-2024 14:36,CELL_005,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002318,02-01-2024 14:37,CELL_015,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002319,02-01-2024 14:38,CELL_008,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002320,02-01-2024 14:39,CELL_010,URLLC,0,Radio Coverage Degradation,High,0.9,"throughput_mbps, packet_loss_pct, rsrp_dbm",very weak RSRP (-118.6) | low throughput (133.02) | high packet loss (0.1676),RAN Congestion=3; Suspected Cell Outage / Severe Service Drop=4; Backhaul / Transport Issue=6; Radio Coverage Degradation=7; Interference / Poor Signal Quality=2; Mobility / Handover Issue=3,"The row is classified as Radio Coverage Degradation because very weak RSRP (-118.6), low throughput (133.02), high packet loss (0.1676).","Check RSRP trend | Inspect antenna or site coverage issues | Verify antenna tilt, power, and configuration | Check coverage complaints if available"
INC-002321,02-01-2024 14:40,CELL_016,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002322,02-01-2024 14:41,CELL_008,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002323,02-01-2024 14:42,CELL_001,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002324,02-01-2024 14:43,CELL_012,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002325,02-01-2024 14:44,CELL_005,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002326,02-01-2024 14:45,CELL_003,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002327,02-01-2024 14:46,CELL_001,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002328,02-01-2024 14:47,CELL_004,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002329,02-01-2024 14:48,CELL_008,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002330,02-01-2024 14:49,CELL_003,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002331,02-01-2024 14:50,CELL_010,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002332,02-01-2024 14:51,CELL_002,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002333,02-01-2024 14:52,CELL_011,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002334,02-01-2024 14:53,CELL_010,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002335,02-01-2024 14:54,CELL_014,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002336,02-01-2024 14:55,CELL_007,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002337,02-01-2024 14:56,CELL_002,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002338,02-01-2024 14:57,CELL_009,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002339,02-01-2024 14:58,CELL_016,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002340,02-01-2024 14:59,CELL_013,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002341,02-01-2024 15:00,CELL_009,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002342,02-01-2024 15:01,CELL_020,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002343,02-01-2024 15:02,CELL_004,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002344,02-01-2024 15:03,CELL_010,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002345,02-01-2024 15:04,CELL_012,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002346,02-01-2024 15:05,CELL_017,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002347,02-01-2024 15:06,CELL_014,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002348,02-01-2024 15:07,CELL_014,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002349,02-01-2024 15:08,CELL_002,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002350,02-01-2024 15:09,CELL_020,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002351,02-01-2024 15:10,CELL_011,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002352,02-01-2024 15:11,CELL_016,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002353,02-01-2024 15:12,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002354,02-01-2024 15:13,CELL_006,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002355,02-01-2024 15:14,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002356,02-01-2024 15:15,CELL_005,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002357,02-01-2024 15:16,CELL_004,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002358,02-01-2024 15:17,CELL_015,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002359,02-01-2024 15:18,CELL_004,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002360,02-01-2024 15:19,CELL_020,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002361,02-01-2024 15:20,CELL_010,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002362,02-01-2024 15:21,CELL_003,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002363,02-01-2024 15:22,CELL_005,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002364,02-01-2024 15:23,CELL_006,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002365,02-01-2024 15:24,CELL_008,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002366,02-01-2024 15:25,CELL_007,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002367,02-01-2024 15:26,CELL_010,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002368,02-01-2024 15:27,CELL_006,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002369,02-01-2024 15:28,CELL_014,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002370,02-01-2024 15:29,CELL_004,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002371,02-01-2024 15:30,CELL_013,URLLC,0,Backhaul / Transport Issue,High,0.9,"latency_ms, packet_loss_pct, active_users",very high packet loss (0.1505) | high latency (2.407) | PRB below congestion threshold (55.3),RAN Congestion=4; Suspected Cell Outage / Severe Service Drop=2; Backhaul / Transport Issue=7; Radio Coverage Degradation=1; Interference / Poor Signal Quality=4; Mobility / Handover Issue=3,"The row is classified as Backhaul / Transport Issue because very high packet loss (0.1505), high latency (2.407), PRB below congestion threshold (55.3).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-002372,02-01-2024 15:31,CELL_020,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002373,02-01-2024 15:32,CELL_017,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002374,02-01-2024 15:33,CELL_007,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002375,02-01-2024 15:34,CELL_004,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002376,02-01-2024 15:35,CELL_014,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002377,02-01-2024 15:36,CELL_003,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002378,02-01-2024 15:37,CELL_005,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002379,02-01-2024 15:38,CELL_016,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002380,02-01-2024 15:39,CELL_020,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002381,02-01-2024 15:40,CELL_004,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002382,02-01-2024 15:41,CELL_002,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002383,02-01-2024 15:42,CELL_018,URLLC,0,Backhaul / Transport Issue,High,0.7,"packet_loss_pct, active_users, rsrp_dbm",high packet loss (0.1143) | PRB below congestion threshold (52.1),RAN Congestion=3; Suspected Cell Outage / Severe Service Drop=1; Backhaul / Transport Issue=4; Radio Coverage Degradation=4; Interference / Poor Signal Quality=2; Mobility / Handover Issue=2,"The row is classified as Backhaul / Transport Issue because high packet loss (0.1143), PRB below congestion threshold (52.1).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-002384,02-01-2024 15:43,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002385,02-01-2024 15:44,CELL_019,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002386,02-01-2024 15:45,CELL_017,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002387,02-01-2024 15:46,CELL_014,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002388,02-01-2024 15:47,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002389,02-01-2024 15:48,CELL_013,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002390,02-01-2024 15:49,CELL_012,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002391,02-01-2024 15:50,CELL_006,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
